Line#:, First Frame, Second Frame, Tile 1 Avg, Tile 2 Avg, Tile 3 Avg, Tile 4 Avg, Tile 5 Avg, Tile 6 Avg, Tile 7 Avg, Tile 8 Avg, Tile 9 Avg, MinValTile, MinValTile Idx
0, '11150', '11155', 0.09219272990847927, 1.4693116143892127, 2.351613706318986, 1.1652954558604165, 8.285074515970848, 7.411923633471872, 0.0055848771148001575, 7.286514231712374, 10.77083115087413, 0.0055848771148001575, 6
1, '11151', '11156', 0.14092975211578906, 1.9922278631284485, 3.342165236584279, 1.7591969794757603, 12.49103275305606, 11.01342995832988, 0.006369494731251146, 10.594564774838148, 15.037560182919663, 0.006369494731251146, 6
2, '11152', '11157', 0.10948257114822812, 2.5093705693072934, 4.4274023116486205, 2.269448522857388, 16.70247290049724, 14.903783148031152, 0.007636723988311056, 15.245226432971833, 20.708932956626086, 0.007636723988311056, 6
3, '11153', '11158', 0.1205980963854083, 1.7139336002151708, 2.660863076764386, 1.6424664727342275, 11.273530417246548, 9.341687721640483, 0.004471020506198242, 9.851882252387497, 11.809642538017272, 0.004471020506198242, 6
4, '11154', '11159', 0.21220786500397626, 1.9597729653304583, 3.2514356824709125, 1.7646212649311934, 11.905300433829836, 10.892158720174905, 0.004529314976569276, 11.669897388121683, 13.759798251049688, 0.004529314976569276, 6
5, '11155', '11160', 0.18707332021793732, 2.5550628075588975, 3.8151871570264575, 1.7277566191214788, 18.867161585295435, 13.853045313352652, 0.002992160732929308, 23.337076067573662, 17.938029175113343, 0.002992160732929308, 6
6, '11156', '11161', 0.003892513912957307, 1.2691937773524842, 2.537335087638951, 0.8021458403536741, 9.425316803390388, 7.813932722292577, 0.0017468656571262287, 10.01794465489644, 9.367995039993048, 0.0017468656571262287, 6
7, '11157', '11162', 0.0017655486420377203, 1.274921379041416, 2.282508007244033, 0.7283660169380255, 9.842325259750396, 8.421649377021879, 0.0015819201573175068, 14.296342457420508, 11.579004596296784, 0.0015819201573175068, 6
8, '11158', '11163', 0.01240010012978332, 1.4100812236513462, 2.197876460969894, 0.5124206504569919, 11.36375225932079, 9.787885104339011, 0.0011260783502271693, 13.807244405721178, 14.471284111057287, 0.0011260783502271693, 6
9, '11159', '11164', 0.00024079466319632762, 3.398874714013701, 6.0066108443930375, 1.3044642440355716, 37.61845472852292, 27.2574239968244, 0.0006907099116659904, 32.639990577292565, 36.560101310797336, 0.00024079466319632762, 0
10, '11160', '11165', 0.08704735974628708, 1.4946140130156351, 0.0985976535904598, 5.319675902137533, 73.02714789530819, 10.406710348693707, 0.0005228794025512219, 4.015409022173344, 0.9189877530645596, 0.0005228794025512219, 6
11, '11161', '11166', 0.2164287650838057, 3.5848857410929327, 0.016151066939799286, 9.923634671222828, 61.18645943548131, 0.9317073618235696, 0.0007455740867681783, 0.004512472738839257, 10.626322186162781, 0.0007455740867681783, 6
